state,fips,county,date,active
Texas,48,Jackson,2020-05-01,5
Texas,48,Jackson,2020-05-02,7
Texas,48,Jackson,2020-05-03,11
Texas,48,Jackson,2020-05-04,10
Texas,48,Jackson,2020-05-05,9
Texas,48,Jackson,2020-05-06,9
Texas,48,Jackson,2020-05-07,9
Texas,48,Jackson,2020-05-08,9
Texas,48,Jackson,2020-05-09,9
Texas,48,Jackson,2020-05-10,8
Texas,48,Jackson,2020-05-11,8
Texas,48,Jackson,2020-05-12,9
Texas,48,Jackson,2020-05-13,9
Texas,48,Jackson,2020-05-14,1
Texas,48,Jackson,2020-05-15,1
Texas,48,Jackson,2020-05-16,1
Texas,48,Jackson,2020-05-17,1
Texas,48,Jackson,2020-05-18,1
Texas,48,Jackson,2020-05-19,1
Texas,48,Jackson,2020-05-20,1
Texas,48,Jackson,2020-05-21,1
Texas,48,Jackson,2020-05-22,1
Texas,48,Jackson,2020-05-23,1
Texas,48,Jackson,2020-05-24,1
Texas,48,Jackson,2020-05-25,1
Texas,48,Jackson,2020-05-26,1
Texas,48,Jackson,2020-05-27,1
Texas,48,Jackson,2020-05-28,1
Texas,48,Jackson,2020-05-29,1
Texas,48,Jackson,2020-05-30,1
Texas,48,Jackson,2020-05-31,1
Texas,48,Jackson,2020-06-01,1
Texas,48,Jackson,2020-06-02,1
Texas,48,Jackson,2020-06-03,1
Texas,48,Jackson,2020-06-04,1
Texas,48,Jackson,2020-06-05,1
Texas,48,Jackson,2020-06-06,1
Texas,48,Jackson,2020-06-07,1
Texas,48,Jackson,2020-06-08,1
Texas,48,Jackson,2020-06-09,1
Texas,48,Jackson,2020-06-10,1
Texas,48,Jackson,2020-06-11,1
Texas,48,Jackson,2020-06-12,1
Texas,48,Jackson,2020-06-13,1
Texas,48,Jackson,2020-06-14,1
Texas,48,Jackson,2020-06-15,1
Texas,48,Jackson,2020-06-16,1
Texas,48,Jackson,2020-06-17,1
Texas,48,Jackson,2020-06-18,1
Texas,48,Jackson,2020-06-19,1
Texas,48,Jackson,2020-06-20,1
Texas,48,Jackson,2020-06-21,1
Texas,48,Jackson,2020-06-22,1
Texas,48,Jackson,2020-06-23,1
Texas,48,Jackson,2020-06-24,1
Texas,48,Jackson,2020-06-25,1
Texas,48,Jackson,2020-06-26,1
Texas,48,Jackson,2020-06-27,1
Texas,48,Jackson,2020-06-28,1
Texas,48,Jackson,2020-06-29,1
Texas,48,Jackson,2020-07-30,1
Texas,48,Jasper,2020-04-07,2
Texas,48,Jasper,2020-04-08,2
Texas,48,Jasper,2020-04-09,2
Texas,48,Jasper,2020-04-10,3
Texas,48,Jasper,2020-04-11,7
Texas,48,Jasper,2020-04-12,7
Texas,48,Jasper,2020-04-13,7
Texas,48,Jasper,2020-04-14,7
Texas,48,Jasper,2020-04-15,6
Texas,48,Jasper,2020-04-16,4
Texas,48,Jasper,2020-04-17,4
Texas,48,Jasper,2020-04-18,4
Texas,48,Jasper,2020-04-19,4
Texas,48,Jasper,2020-04-20,5
Texas,48,Jasper,2020-04-21,8
Texas,48,Jasper,2020-04-22,8
Texas,48,Jasper,2020-04-23,8
Texas,48,Jasper,2020-04-24,8
Texas,48,Jasper,2020-04-25,4
Texas,48,Jasper,2020-04-26,6
Texas,48,Jasper,2020-04-27,6
Texas,48,Jasper,2020-04-28,6
Texas,48,Jasper,2020-04-29,7
Texas,48,Jasper,2020-04-30,10
Texas,48,Jasper,2020-05-01,10
Texas,48,Jasper,2020-05-02,12
Texas,48,Jasper,2020-05-03,12
Texas,48,Jasper,2020-05-04,11
Texas,48,Jasper,2020-05-05,9
Texas,48,Jasper,2020-05-06,9
Texas,48,Jasper,2020-05-07,9
Texas,48,Jasper,2020-05-08,10
Texas,48,Jasper,2020-05-09,9
Texas,48,Jasper,2020-05-10,8
Texas,48,Jasper,2020-05-11,8
Texas,48,Jasper,2020-05-12,8
Texas,48,Jasper,2020-05-13,7
Texas,48,Jasper,2020-05-14,5
Texas,48,Jasper,2020-05-15,9
Texas,48,Jasper,2020-05-16,7
Texas,48,Jasper,2020-05-17,7
Texas,48,Jasper,2020-05-18,7
Texas,48,Jasper,2020-05-19,10
Texas,48,Jasper,2020-05-20,10
Texas,48,Jasper,2020-05-21,10
Texas,48,Jasper,2020-05-22,10
Texas,48,Jasper,2020-05-23,11
Texas,48,Jasper,2020-05-24,11
Texas,48,Jasper,2020-05-25,11
Texas,48,Jasper,2020-05-26,11
Texas,48,Jasper,2020-05-27,11
Texas,48,Jasper,2020-05-28,10
Texas,48,Jasper,2020-05-29,7
Texas,48,Jasper,2020-05-30,8
Texas,48,Jasper,2020-05-31,8
Texas,48,Jasper,2020-06-01,7
Texas,48,Jasper,2020-06-02,5
Texas,48,Jasper,2020-06-03,5
Texas,48,Jasper,2020-06-04,5
Texas,48,Jasper,2020-06-05,4
Texas,48,Jasper,2020-06-06,4
Texas,48,Jasper,2020-06-07,4
Texas,48,Jasper,2020-06-08,4
Texas,48,Jasper,2020-06-09,5
Texas,48,Jasper,2020-06-10,6
Texas,48,Jasper,2020-06-11,6
Texas,48,Jasper,2020-06-12,6
Texas,48,Jasper,2020-06-13,5
Texas,48,Jasper,2020-06-14,5
Texas,48,Jasper,2020-06-15,5
Texas,48,Jasper,2020-06-16,4
Texas,48,Jasper,2020-06-17,5
Texas,48,Jasper,2020-06-18,5
Texas,48,Jasper,2020-06-19,5
Texas,48,Jasper,2020-06-20,6
Texas,48,Jasper,2020-06-21,7
Texas,48,Jasper,2020-06-22,7
Texas,48,Jasper,2020-06-23,9
Texas,48,Jasper,2020-06-24,10
Texas,48,Jasper,2020-06-25,12
Texas,48,Jasper,2020-06-26,12
Texas,48,Jasper,2020-06-27,12
Texas,48,Jasper,2020-06-28,20
Texas,48,Jasper,2020-06-29,20
Texas,48,Jasper,2020-07-30,20
Texas,48,Jeff Davis,2020-04-07,0
Texas,48,Jeff Davis,2020-04-08,0
Texas,48,Jeff Davis,2020-04-09,0
Texas,48,Jeff Davis,2020-04-10,0
Texas,48,Jeff Davis,2020-04-11,0
Texas,48,Jeff Davis,2020-04-12,0
Texas,48,Jeff Davis,2020-04-13,0
Texas,48,Jeff Davis,2020-04-14,0
Texas,48,Jeff Davis,2020-04-15,0
Texas,48,Jeff Davis,2020-04-16,0
Texas,48,Jeff Davis,2020-04-17,0
Texas,48,Jeff Davis,2020-04-18,0
Texas,48,Jeff Davis,2020-04-19,0
Texas,48,Jeff Davis,2020-04-20,0
Texas,48,Jeff Davis,2020-04-21,0
Texas,48,Jeff Davis,2020-04-22,0
Texas,48,Jeff Davis,2020-04-23,0
Texas,48,Jeff Davis,2020-04-24,0
Texas,48,Jeff Davis,2020-04-25,0
Texas,48,Jeff Davis,2020-04-26,0
Texas,48,Jeff Davis,2020-04-27,0
Texas,48,Jeff Davis,2020-04-28,0
Texas,48,Jeff Davis,2020-04-29,0
Texas,48,Jeff Davis,2020-04-30,0
Texas,48,Jeff Davis,2020-05-01,0
Texas,48,Jeff Davis,2020-05-02,0
Texas,48,Jeff Davis,2020-05-03,0
Texas,48,Jeff Davis,2020-05-04,0
Texas,48,Jeff Davis,2020-05-05,0
Texas,48,Jeff Davis,2020-05-06,0
Texas,48,Jeff Davis,2020-05-07,0
Texas,48,Jeff Davis,2020-05-08,0
Texas,48,Jeff Davis,2020-05-09,0
Texas,48,Jeff Davis,2020-05-10,0
Texas,48,Jeff Davis,2020-05-11,0
Texas,48,Jeff Davis,2020-05-12,0
Texas,48,Jeff Davis,2020-05-13,0
Texas,48,Jeff Davis,2020-05-14,0
Texas,48,Jeff Davis,2020-05-15,0
Texas,48,Jeff Davis,2020-05-16,0
Texas,48,Jeff Davis,2020-05-17,0
Texas,48,Jeff Davis,2020-05-18,0
Texas,48,Jeff Davis,2020-05-19,0
Texas,48,Jeff Davis,2020-05-20,0
Texas,48,Jeff Davis,2020-05-21,0
Texas,48,Jeff Davis,2020-05-22,0
Texas,48,Jeff Davis,2020-05-23,0
Texas,48,Jeff Davis,2020-05-24,0
Texas,48,Jeff Davis,2020-05-25,0
Texas,48,Jeff Davis,2020-05-26,0
Texas,48,Jeff Davis,2020-05-27,0
Texas,48,Jeff Davis,2020-05-28,0
Texas,48,Jeff Davis,2020-05-29,0
Texas,48,Jeff Davis,2020-05-30,0
Texas,48,Jeff Davis,2020-05-31,0
Texas,48,Jeff Davis,2020-06-01,0
Texas,48,Jeff Davis,2020-06-02,0
Texas,48,Jeff Davis,2020-06-03,0
Texas,48,Jeff Davis,2020-06-04,0
Texas,48,Jeff Davis,2020-06-05,0
Texas,48,Jeff Davis,2020-06-06,0
Texas,48,Jeff Davis,2020-06-07,0
Texas,48,Jeff Davis,2020-06-08,0
Texas,48,Jeff Davis,2020-06-09,0
Texas,48,Jeff Davis,2020-06-10,0
Texas,48,Jeff Davis,2020-06-11,0
Texas,48,Jeff Davis,2020-06-12,0
Texas,48,Jeff Davis,2020-06-13,0
Texas,48,Jeff Davis,2020-06-14,0
Texas,48,Jeff Davis,2020-06-15,0
Texas,48,Jeff Davis,2020-06-16,0
Texas,48,Jeff Davis,2020-06-17,0
Texas,48,Jeff Davis,2020-06-18,0
Texas,48,Jeff Davis,2020-06-19,0
Texas,48,Jeff Davis,2020-06-20,0
Texas,48,Jeff Davis,2020-06-21,0
Texas,48,Jeff Davis,2020-06-22,0
Texas,48,Jeff Davis,2020-06-23,0
Texas,48,Jeff Davis,2020-06-24,0
Texas,48,Jeff Davis,2020-06-25,0
Texas,48,Jeff Davis,2020-06-26,1
Texas,48,Jeff Davis,2020-06-27,1
Texas,48,Jeff Davis,2020-06-28,1
Texas,48,Jeff Davis,2020-06-29,1
Texas,48,Jeff Davis,2020-07-30,4
Texas,48,Jefferson,2020-04-07,74
Texas,48,Jefferson,2020-04-08,72
Texas,48,Jefferson,2020-04-09,76
Texas,48,Jefferson,2020-04-10,83
Texas,48,Jefferson,2020-04-11,85
Texas,48,Jefferson,2020-04-12,82
Texas,48,Jefferson,2020-04-13,104
Texas,48,Jefferson,2020-04-14,114
Texas,48,Jefferson,2020-04-15,112
Texas,48,Jefferson,2020-04-16,112
Texas,48,Jefferson,2020-04-17,118
Texas,48,Jefferson,2020-04-18,135
Texas,48,Jefferson,2020-04-19,119
Texas,48,Jefferson,2020-04-20,124
Texas,48,Jefferson,2020-04-21,127
Texas,48,Jefferson,2020-04-22,137
Texas,48,Jefferson,2020-04-23,145
Texas,48,Jefferson,2020-04-24,147
Texas,48,Jefferson,2020-04-25,149
Texas,48,Jefferson,2020-04-26,171
Texas,48,Jefferson,2020-04-27,154
Texas,48,Jefferson,2020-04-28,165
Texas,48,Jefferson,2020-04-29,169
Texas,48,Jefferson,2020-04-30,171
Texas,48,Jefferson,2020-05-01,162
Texas,48,Jefferson,2020-05-02,166
Texas,48,Jefferson,2020-05-03,165
Texas,48,Jefferson,2020-05-04,160
Texas,48,Jefferson,2020-05-05,153
Texas,48,Jefferson,2020-05-06,149
Texas,48,Jefferson,2020-05-07,134
Texas,48,Jefferson,2020-05-08,142
Texas,48,Jefferson,2020-05-09,134
Texas,48,Jefferson,2020-05-10,138
Texas,48,Jefferson,2020-05-11,140
Texas,48,Jefferson,2020-05-12,126
Texas,48,Jefferson,2020-05-13,131
Texas,48,Jefferson,2020-05-14,124
Texas,48,Jefferson,2020-05-15,151
Texas,48,Jefferson,2020-05-16,148
Texas,48,Jefferson,2020-05-17,146
Texas,48,Jefferson,2020-05-18,141
Texas,48,Jefferson,2020-05-19,147
Texas,48,Jefferson,2020-05-20,151
Texas,48,Jefferson,2020-05-21,156
Texas,48,Jefferson,2020-05-22,153
Texas,48,Jefferson,2020-05-23,146
Texas,48,Jefferson,2020-05-24,145
Texas,48,Jefferson,2020-05-25,144
Texas,48,Jefferson,2020-05-26,145
Texas,48,Jefferson,2020-05-27,136
Texas,48,Jefferson,2020-05-28,145
Texas,48,Jefferson,2020-05-29,125
Texas,48,Jefferson,2020-05-30,124
Texas,48,Jefferson,2020-05-31,133
Texas,48,Jefferson,2020-06-01,137
Texas,48,Jefferson,2020-06-02,137
Texas,48,Jefferson,2020-06-03,147
Texas,48,Jefferson,2020-06-04,146
Texas,48,Jefferson,2020-06-05,155
Texas,48,Jefferson,2020-06-06,166
Texas,48,Jefferson,2020-06-07,163
Texas,48,Jefferson,2020-06-08,158
Texas,48,Jefferson,2020-06-09,171
Texas,48,Jefferson,2020-06-10,703
Texas,48,Jefferson,2020-06-11,693
Texas,48,Jefferson,2020-06-12,722
Texas,48,Jefferson,2020-06-13,725
Texas,48,Jefferson,2020-06-14,716
Texas,48,Jefferson,2020-06-15,719
Texas,48,Jefferson,2020-06-16,739
Texas,48,Jefferson,2020-06-17,763
Texas,48,Jefferson,2020-06-18,781
Texas,48,Jefferson,2020-06-19,782
Texas,48,Jefferson,2020-06-20,800
Texas,48,Jefferson,2020-06-21,797
Texas,48,Jefferson,2020-06-22,796
Texas,48,Jefferson,2020-06-23,832
Texas,48,Jefferson,2020-06-24,441
Texas,48,Jefferson,2020-06-25,470
Texas,48,Jefferson,2020-06-26,460
Texas,48,Jefferson,2020-06-27,532
Texas,48,Jefferson,2020-06-28,540
Texas,48,Jefferson,2020-06-29,539
Texas,48,Jefferson,2020-07-30,657
Texas,48,Jim Hogg,2020-04-07,0
Texas,48,Jim Hogg,2020-04-08,0
Texas,48,Jim Hogg,2020-04-09,0
Texas,48,Jim Hogg,2020-04-10,0
Texas,48,Jim Hogg,2020-04-11,0
Texas,48,Jim Hogg,2020-04-12,0
Texas,48,Jim Hogg,2020-04-13,0
Texas,48,Jim Hogg,2020-04-14,0
Texas,48,Jim Hogg,2020-04-15,0
Texas,48,Jim Hogg,2020-04-16,0
Texas,48,Jim Hogg,2020-04-17,0
Texas,48,Jim Hogg,2020-04-18,0
Texas,48,Jim Hogg,2020-04-19,0
Texas,48,Jim Hogg,2020-04-20,0
Texas,48,Jim Hogg,2020-04-21,0
Texas,48,Jim Hogg,2020-04-22,0
Texas,48,Jim Hogg,2020-04-23,1
Texas,48,Jim Hogg,2020-04-24,1
Texas,48,Jim Hogg,2020-04-25,1
Texas,48,Jim Hogg,2020-04-26,1
Texas,48,Jim Hogg,2020-04-27,1
Texas,48,Jim Hogg,2020-04-28,3
Texas,48,Jim Hogg,2020-04-29,3
Texas,48,Jim Hogg,2020-04-30,3
Texas,48,Jim Hogg,2020-05-01,3
Texas,48,Jim Hogg,2020-05-02,3
Texas,48,Jim Hogg,2020-05-03,3
Texas,48,Jim Hogg,2020-05-04,3
Texas,48,Jim Hogg,2020-05-05,3
Texas,48,Jim Hogg,2020-05-06,3
Texas,48,Jim Hogg,2020-05-07,2
Texas,48,Jim Hogg,2020-05-08,2
Texas,48,Jim Hogg,2020-05-09,2
Texas,48,Jim Hogg,2020-05-10,2
Texas,48,Jim Hogg,2020-05-11,2
Texas,48,Jim Hogg,2020-05-12,1
Texas,48,Jim Hogg,2020-05-13,1
Texas,48,Jim Hogg,2020-05-14,1
Texas,48,Jim Hogg,2020-05-15,1
Texas,48,Jim Hogg,2020-05-16,2
Texas,48,Jim Hogg,2020-05-17,2
Texas,48,Jim Hogg,2020-05-18,2
Texas,48,Jim Hogg,2020-05-19,2
Texas,48,Jim Hogg,2020-05-20,2
Texas,48,Jim Hogg,2020-05-21,2
Texas,48,Jim Hogg,2020-05-22,2
Texas,48,Jim Hogg,2020-05-23,2
Texas,48,Jim Hogg,2020-05-24,2
Texas,48,Jim Hogg,2020-05-25,1
Texas,48,Jim Hogg,2020-05-26,1
Texas,48,Jim Hogg,2020-05-27,1
Texas,48,Jim Hogg,2020-05-28,1
Texas,48,Jim Hogg,2020-05-29,1
Texas,48,Jim Hogg,2020-05-30,0
Texas,48,Jim Hogg,2020-05-31,0
Texas,48,Jim Hogg,2020-06-01,0
Texas,48,Jim Hogg,2020-06-02,0
Texas,48,Jim Hogg,2020-06-03,0
Texas,48,Jim Hogg,2020-06-04,0
Texas,48,Jim Hogg,2020-06-05,0
Texas,48,Jim Hogg,2020-06-06,0
Texas,48,Jim Hogg,2020-06-07,0
Texas,48,Jim Hogg,2020-06-08,0
Texas,48,Jim Hogg,2020-06-09,0
Texas,48,Jim Hogg,2020-06-10,0
Texas,48,Jim Hogg,2020-06-11,0
Texas,48,Jim Hogg,2020-06-12,0
Texas,48,Jim Hogg,2020-06-13,0
Texas,48,Jim Hogg,2020-06-14,0
Texas,48,Jim Hogg,2020-06-15,0
Texas,48,Jim Hogg,2020-06-16,0
Texas,48,Jim Hogg,2020-06-17,0
Texas,48,Jim Hogg,2020-06-18,2
Texas,48,Jim Hogg,2020-06-19,2
Texas,48,Jim Hogg,2020-06-20,4
Texas,48,Jim Hogg,2020-06-21,5
Texas,48,Jim Hogg,2020-06-22,5
Texas,48,Jim Hogg,2020-06-23,5
Texas,48,Jim Hogg,2020-06-24,5
Texas,48,Jim Hogg,2020-06-25,6
Texas,48,Jim Hogg,2020-06-26,8
Texas,48,Jim Hogg,2020-06-27,9
Texas,48,Jim Hogg,2020-06-28,9
Texas,48,Jim Hogg,2020-06-29,10
Texas,48,Jim Hogg,2020-07-30,11
Texas,48,Jim Wells,2020-04-07,2
Texas,48,Jim Wells,2020-04-08,2
Texas,48,Jim Wells,2020-04-09,2
Texas,48,Jim Wells,2020-04-10,2
Texas,48,Jim Wells,2020-04-11,2
Texas,48,Jim Wells,2020-04-12,2
Texas,48,Jim Wells,2020-04-13,2
Texas,48,Jim Wells,2020-04-14,2
Texas,48,Jim Wells,2020-04-15,2
Texas,48,Jim Wells,2020-04-16,1
Texas,48,Jim Wells,2020-04-17,1
Texas,48,Jim Wells,2020-04-18,0
Texas,48,Jim Wells,2020-04-19,0
Texas,48,Jim Wells,2020-04-20,0
Texas,48,Jim Wells,2020-04-21,0
Texas,48,Jim Wells,2020-04-22,0
Texas,48,Jim Wells,2020-04-23,0
Texas,48,Jim Wells,2020-04-24,0
Texas,48,Jim Wells,2020-04-25,1
Texas,48,Jim Wells,2020-04-26,1
Texas,48,Jim Wells,2020-04-27,1
Texas,48,Jim Wells,2020-04-28,1
Texas,48,Jim Wells,2020-04-29,1
Texas,48,Jim Wells,2020-04-30,1
Texas,48,Jim Wells,2020-05-01,1
Texas,48,Jim Wells,2020-05-02,2
Texas,48,Jim Wells,2020-05-03,3
Texas,48,Jim Wells,2020-05-04,3
Texas,48,Jim Wells,2020-05-05,3
Texas,48,Jim Wells,2020-05-06,3
Texas,48,Jim Wells,2020-05-07,3
Texas,48,Jim Wells,2020-05-08,3
Texas,48,Jim Wells,2020-05-09,3
Texas,48,Jim Wells,2020-05-10,4
Texas,48,Jim Wells,2020-05-11,4
Texas,48,Jim Wells,2020-05-12,4
Texas,48,Jim Wells,2020-05-13,4
Texas,48,Jim Wells,2020-05-14,4
Texas,48,Jim Wells,2020-05-15,4
Texas,48,Jim Wells,2020-05-16,5
Texas,48,Jim Wells,2020-05-17,5
Texas,48,Jim Wells,2020-05-18,5
Texas,48,Jim Wells,2020-05-19,5
Texas,48,Jim Wells,2020-05-20,4
Texas,48,Jim Wells,2020-05-21,5
Texas,48,Jim Wells,2020-05-22,5
Texas,48,Jim Wells,2020-05-23,4
Texas,48,Jim Wells,2020-05-24,3
Texas,48,Jim Wells,2020-05-25,3
Texas,48,Jim Wells,2020-05-26,3
Texas,48,Jim Wells,2020-05-27,3
Texas,48,Jim Wells,2020-05-28,3
Texas,48,Jim Wells,2020-05-29,3
Texas,48,Jim Wells,2020-05-30,2
Texas,48,Jim Wells,2020-05-31,2
Texas,48,Jim Wells,2020-06-01,2
Texas,48,Jim Wells,2020-06-02,2
Texas,48,Jim Wells,2020-06-03,5
Texas,48,Jim Wells,2020-06-04,4
Texas,48,Jim Wells,2020-06-05,4
Texas,48,Jim Wells,2020-06-06,5
Texas,48,Jim Wells,2020-06-07,5
Texas,48,Jim Wells,2020-06-08,5
Texas,48,Jim Wells,2020-06-09,5
Texas,48,Jim Wells,2020-06-10,7
Texas,48,Jim Wells,2020-06-11,6
Texas,48,Jim Wells,2020-06-12,8
Texas,48,Jim Wells,2020-06-13,8
Texas,48,Jim Wells,2020-06-14,9
Texas,48,Jim Wells,2020-06-15,9
Texas,48,Jim Wells,2020-06-16,9
Texas,48,Jim Wells,2020-06-17,8
Texas,48,Jim Wells,2020-06-18,10
Texas,48,Jim Wells,2020-06-19,10
Texas,48,Jim Wells,2020-06-20,10
Texas,48,Jim Wells,2020-06-21,15
Texas,48,Jim Wells,2020-06-22,22
Texas,48,Jim Wells,2020-06-23,34
Texas,48,Jim Wells,2020-06-24,36
Texas,48,Jim Wells,2020-06-25,42
Texas,48,Jim Wells,2020-06-26,51
Texas,48,Jim Wells,2020-06-27,66
Texas,48,Jim Wells,2020-06-28,89
Texas,48,Jim Wells,2020-06-29,108
Texas,48,Jim Wells,2020-07-30,126
Texas,48,Johnson,2020-04-07,21
Texas,48,Johnson,2020-04-08,22
Texas,48,Johnson,2020-04-09,22
Texas,48,Johnson,2020-04-10,21
Texas,48,Johnson,2020-04-11,21
Texas,48,Johnson,2020-04-12,21
Texas,48,Johnson,2020-04-13,21
Texas,48,Johnson,2020-04-14,24
Texas,48,Johnson,2020-04-15,24
Texas,48,Johnson,2020-04-16,23
Texas,48,Johnson,2020-04-17,22
Texas,48,Johnson,2020-04-18,22
Texas,48,Johnson,2020-04-19,22
Texas,48,Johnson,2020-04-20,24
Texas,48,Johnson,2020-04-21,25
Texas,48,Johnson,2020-04-22,27
Texas,48,Johnson,2020-04-23,30
Texas,48,Johnson,2020-04-24,32
Texas,48,Johnson,2020-04-25,34
Texas,48,Johnson,2020-04-26,34
Texas,48,Johnson,2020-04-27,34
Texas,48,Johnson,2020-04-28,34
Texas,48,Johnson,2020-04-29,35
Texas,48,Johnson,2020-04-30,35
Texas,48,Johnson,2020-05-01,35
Texas,48,Johnson,2020-05-02,46
Texas,48,Johnson,2020-05-03,45
Texas,48,Johnson,2020-05-04,44
Texas,48,Johnson,2020-05-05,45
Texas,48,Johnson,2020-05-06,50
Texas,48,Johnson,2020-05-07,50
Texas,48,Johnson,2020-05-08,49
Texas,48,Johnson,2020-05-09,50
Texas,48,Johnson,2020-05-10,46
Texas,48,Johnson,2020-05-11,49
Texas,48,Johnson,2020-05-12,51
Texas,48,Johnson,2020-05-13,50
Texas,48,Johnson,2020-05-14,56
Texas,48,Johnson,2020-05-15,58
Texas,48,Johnson,2020-05-16,62
Texas,48,Johnson,2020-05-17,61
Texas,48,Johnson,2020-05-18,60
Texas,48,Johnson,2020-05-19,70
Texas,48,Johnson,2020-05-20,58
Texas,48,Johnson,2020-05-21,58
Texas,48,Johnson,2020-05-22,60
Texas,48,Johnson,2020-05-23,59
Texas,48,Johnson,2020-05-24,58
Texas,48,Johnson,2020-05-25,55
Texas,48,Johnson,2020-05-26,58
Texas,48,Johnson,2020-05-27,58
Texas,48,Johnson,2020-05-28,59
Texas,48,Johnson,2020-05-29,64
Texas,48,Johnson,2020-05-30,64
Texas,48,Johnson,2020-05-31,63
Texas,48,Johnson,2020-06-01,63
Texas,48,Johnson,2020-06-02,53
Texas,48,Johnson,2020-06-03,46
Texas,48,Johnson,2020-06-04,46
Texas,48,Johnson,2020-06-05,54
Texas,48,Johnson,2020-06-06,54
Texas,48,Johnson,2020-06-07,53
Texas,48,Johnson,2020-06-08,52
Texas,48,Johnson,2020-06-09,65
Texas,48,Johnson,2020-06-10,68
Texas,48,Johnson,2020-06-11,68
Texas,48,Johnson,2020-06-12,72
Texas,48,Johnson,2020-06-13,71
Texas,48,Johnson,2020-06-14,70
Texas,48,Johnson,2020-06-15,69
Texas,48,Johnson,2020-06-16,67
Texas,48,Johnson,2020-06-17,79
Texas,48,Johnson,2020-06-18,82
Texas,48,Johnson,2020-06-19,78
Texas,48,Johnson,2020-06-20,75
Texas,48,Johnson,2020-06-21,74
Texas,48,Johnson,2020-06-22,73
Texas,48,Johnson,2020-06-23,70
Texas,48,Johnson,2020-06-24,113
Texas,48,Johnson,2020-06-25,108
Texas,48,Johnson,2020-06-26,101
Texas,48,Johnson,2020-06-27,155
Texas,48,Johnson,2020-06-28,155
Texas,48,Johnson,2020-06-29,153
Texas,48,Johnson,2020-07-30,216
Texas,48,Jones,2020-04-07,0
Texas,48,Jones,2020-04-08,1
Texas,48,Jones,2020-04-09,1
Texas,48,Jones,2020-04-10,2
Texas,48,Jones,2020-04-11,2
Texas,48,Jones,2020-04-12,2
Texas,48,Jones,2020-04-13,2
Texas,48,Jones,2020-04-14,2
Texas,48,Jones,2020-04-15,2
Texas,48,Jones,2020-04-16,3
Texas,48,Jones,2020-04-17,3
Texas,48,Jones,2020-04-18,3
Texas,48,Jones,2020-04-19,3
Texas,48,Jones,2020-04-20,3
Texas,48,Jones,2020-04-21,3
Texas,48,Jones,2020-04-22,2
Texas,48,Jones,2020-04-23,3
Texas,48,Jones,2020-04-24,5
Texas,48,Jones,2020-04-25,11
Texas,48,Jones,2020-04-26,11
Texas,48,Jones,2020-04-27,11
Texas,48,Jones,2020-04-28,11
Texas,48,Jones,2020-04-29,35
Texas,48,Jones,2020-04-30,35
Texas,48,Jones,2020-05-01,35
Texas,48,Jones,2020-05-02,60
Texas,48,Jones,2020-05-03,60
Texas,48,Jones,2020-05-04,76
Texas,48,Jones,2020-05-05,76
Texas,48,Jones,2020-05-06,82
Texas,48,Jones,2020-05-07,81
Texas,48,Jones,2020-05-08,81
Texas,48,Jones,2020-05-09,81
Texas,48,Jones,2020-05-10,81
Texas,48,Jones,2020-05-11,84
Texas,48,Jones,2020-05-12,85
Texas,48,Jones,2020-05-13,71
Texas,48,Jones,2020-05-14,80
Texas,48,Jones,2020-05-15,80
Texas,48,Jones,2020-05-16,62
Texas,48,Jones,2020-05-17,62
Texas,48,Jones,2020-05-18,49
Texas,48,Jones,2020-05-19,52
Texas,48,Jones,2020-05-20,49
Texas,48,Jones,2020-05-21,66
Texas,48,Jones,2020-05-22,65
Texas,48,Jones,2020-05-23,61
Texas,48,Jones,2020-05-24,61
Texas,48,Jones,2020-05-25,58
Texas,48,Jones,2020-05-26,23
Texas,48,Jones,2020-05-27,18
Texas,48,Jones,2020-05-28,232
Texas,48,Jones,2020-05-29,263
Texas,48,Jones,2020-05-30,309
Texas,48,Jones,2020-05-31,304
Texas,48,Jones,2020-06-01,304
Texas,48,Jones,2020-06-02,507
Texas,48,Jones,2020-06-03,531
Texas,48,Jones,2020-06-04,516
Texas,48,Jones,2020-06-05,513
Texas,48,Jones,2020-06-06,513
Texas,48,Jones,2020-06-07,512
Texas,48,Jones,2020-06-08,512
Texas,48,Jones,2020-06-09,538
Texas,48,Jones,2020-06-10,537
Texas,48,Jones,2020-06-11,356
Texas,48,Jones,2020-06-12,330
Texas,48,Jones,2020-06-13,291
Texas,48,Jones,2020-06-14,290
Texas,48,Jones,2020-06-15,288
Texas,48,Jones,2020-06-16,123
Texas,48,Jones,2020-06-17,83
Texas,48,Jones,2020-06-18,83
Texas,48,Jones,2020-06-19,78
Texas,48,Jones,2020-06-20,117
Texas,48,Jones,2020-06-21,117
Texas,48,Jones,2020-06-22,114
Texas,48,Jones,2020-06-23,68
Texas,48,Jones,2020-06-24,68
Texas,48,Jones,2020-06-25,71
Texas,48,Jones,2020-06-26,71
Texas,48,Jones,2020-06-27,82
Texas,48,Jones,2020-06-28,82
Texas,48,Jones,2020-06-29,38
Texas,48,Jones,2020-07-30,36
Texas,48,Karnes,2020-04-07,2
Texas,48,Karnes,2020-04-08,2
Texas,48,Karnes,2020-04-09,1
Texas,48,Karnes,2020-04-10,1
Texas,48,Karnes,2020-04-11,1
Texas,48,Karnes,2020-04-12,0
Texas,48,Karnes,2020-04-13,0
Texas,48,Karnes,2020-04-14,1
Texas,48,Karnes,2020-04-15,1
